2568-3,86010027,สกร.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010027,อื่น ๆ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010027,โรงเรียนอื่น สังกัด อบท.,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,0,0,0
2568-3,86010027,ศึกษาต่อต่างประเทศ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010029,นักเรียนจบทั้งหมด,3,3,6,1,1,2,2,1,3,0,1,1,0,0,0,0,0,0,0,0,0
2568-3,86010029,โรงเรียนเดิม,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010029,โรงเรียนอื่น สังกัด สพฐ.,3,3,6,1,1,2,2,1,3,0,1,1,0,0,0,0,0,0,0,0,0
2568-3,86010029,โรงเรียนสังกัดเอกชน,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010029,โรงเรียนพระปริยัติธรรม แผนกสามัญ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010029,สกร.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010029,อื่น ๆ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010029,โรงเรียนอื่น สังกัด อบท.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010029,ศึกษาต่อต่างประเทศ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010030,นักเรียนจบทั้งหมด,5,3,8,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010030,โรงเรียนเดิม,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010030,โรงเรียนอื่น สังกัด สพฐ.,4,3,7,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010030,โรงเรียนสังกัดเอกชน,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010030,โรงเรียนพระปริยัติธรรม แผนกสามัญ,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010030,สกร.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010030,อื่น ๆ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010030,โรงเรียนอื่น สังกัด อบท.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010030,ศึกษาต่อต่างประเทศ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010032,นักเรียนจบทั้งหมด,3,0,3,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010032,โรงเรียนเดิม,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010032,โรงเรียนอื่น สังกัด สพฐ.,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010032,โรงเรียนสังกัดเอกชน,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010032,โรงเรียนพระปริยัติธรรม แผนกสามัญ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010032,สกร.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010032,อื่น ๆ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
